Alignment Data
x,y,z,zd
11.2773642283,-0.0002346268,3.0366343291,0.0000704973
11.2734536125,-0.0002612415,3.0343370402,0.0000290912
11.2696307558,-0.0002501166,3.0321639320,0.0000601719
11.2654427926,-0.0002414253,3.0297362411,0.0000459706
11.2615014661,-0.0002386055,3.0274662988,0.0000462249
11.2574934680,-0.0002431249,3.0251724077,0.0000597817
11.2535332156,-0.0002608552,3.0228483137,0.0000145080
11.2493094027,-0.0002353221,3.0204999577,0.0000953833
11.2454648402,-0.0002547906,3.0182302117,0.0000356310
11.2415043539,-0.0002277896,3.0159558674,0.0000368029
11.2375145881,-0.0002507347,3.0136754190,0.0000475486
11.2331833540,-0.0002266308,3.0111964336,0.0000545527
11.2293280904,-0.0002588079,3.0089656600,0.0000354385
11.2254924076,-0.0002206434,3.0068313720,0.0001005149
11.2215635195,-0.0002546361,3.0045657576,0.0000866088
11.2176006004,-0.0002247766,3.0022651889,0.0000561268
11.2132626072,-0.0002500394,2.9997784015,0.0000529839
11.2093639245,-0.0002292188,2.9975568601,0.0000624123
11.2054912393,-0.0002350517,2.9953234228,0.0000439853
11.2016029470,-0.0002433181,2.9931325878,0.0000760024
11.1973062061,-0.0002224976,2.9907135891,0.0001120933
11.1933931943,-0.0002445542,2.9884440759,0.0000772584
11.1895156797,-0.0002133813,2.9862288707,0.0000753754
11.1856339961,-0.0002361333,2.9839386562,-0.0000002192
11.1813083233,-0.0002221499,2.9815013109,0.0000290915
11.1773510811,-0.0002293347,2.9792599162,0.0000430842
11.1733986281,-0.0002085528,2.9770298780,0.0000645832
11.1695058176,-0.0002440520,2.9748072176,0.0000583890
11.1652382800,-0.0002080893,2.9723754757,0.0000552265
11.1613098558,-0.0002393008,2.9701000927,0.0000142856
11.1573580606,-0.0002022565,2.9678336328,-0.0000055531
11.1534304441,-0.0002326954,2.9656700289,0.0000626101
11.1491733363,-0.0002109864,2.9632376313,0.0000479586
11.1453142083,-0.0002329658,2.9610566874,0.0000576152
11.1414063702,-0.0002177849,2.9588548861,0.0000729796
11.1374755120,-0.0002336224,2.9565931002,0.0000403189
11.1332008287,-0.0002288712,2.9541557972,0.0000258660
11.1293447904,-0.0002292575,2.9519844720,0.0000389875
11.1254746922,-0.0002272874,2.9497892768,0.0000351369
11.1215415911,-0.0002341632,2.9476001441,0.0000719274
11.1175625241,-0.0002187506,2.9453523404,0.0000749388
11.1132047147,-0.0002367127,2.9428640131,0.0000503721
11.1093895832,-0.0002215705,2.9407080239,0.0000502208
11.1055560266,-0.0002392621,2.9385431115,0.0000505131
11.1016401923,-0.0002058875,2.9363461401,0.0000641372
11.0972821504,-0.0002577650,2.9338951625,0.0000721092
11.0933471956,-0.0002044969,2.9316767161,0.0000727332
11.0895231814,-0.0002384509,2.9294822180,0.0000336858
11.0856838302,-0.0002113727,2.9273189294,0.0000334475
11.0813996058,-0.0002150037,2.9248897780,0.0000167465
11.0774584707,-0.0002238882,2.9226884414,0.0000335150
11.0735290384,-0.0001986640,2.9205253440,0.0000808387
11.0696081462,-0.0002204503,2.9182757275,0.0000357466
11.0652825128,-0.0002172828,2.9158303536,0.0000211979
11.0613156897,-0.0002071622,2.9136316824,0.0000505493
11.0573311380,-0.0002220340,2.9113845754,0.0000402994
11.0533833200,-0.0001929471,2.9091792233,0.0000500737
11.0491603573,-0.0002158921,2.9068515789,0.0000907174
11.0453239430,-0.0002246993,2.9046690174,0.0000585686
11.0414072209,-0.0002162784,2.9024711977,0.0000551022
11.0374368834,-0.0002273260,2.9002592399,0.0000664282
11.0331279362,-0.0002252015,2.8978590966,0.0000779200
11.0293084004,-0.0002099434,2.8957396871,0.0000951346
11.0254727191,-0.0002285235,2.8935946688,0.0000947345
11.0215566535,-0.0002150810,2.8914036090,0.0000921663
11.0175791710,-0.0002301073,2.8891580098,0.0000682731
11.0132331420,-0.0002087073,2.8867140279,0.0000505809
11.0093954143,-0.0002343950,2.8845491569,0.0000271186
11.0055510781,-0.0002052308,2.8824620376,0.0000840552
11.0016086694,-0.0002308026,2.8802440558,0.0000637440
10.9972234711,-0.0002075099,2.8778133215,0.0000762251
10.9932773920,-0.0002294120,2.8756189007,0.0000792065
10.9894370372,-0.0002145015,2.8734541853,0.0000519684
10.9856452756,-0.0002328112,2.8713402615,0.0000474575
10.9813851154,-0.0002031835,2.8689624848,0.0000384655
10.9774343230,-0.0002348585,2.8667973798,0.0000689864
10.9734913338,-0.0001946081,2.8646011453,0.0000629488
10.9696081786,-0.0002282917,2.8624676368,0.0000853337
10.9653479048,-0.0001946853,2.8600203366,0.0000020833
10.9614272041,-0.0002057716,2.8578433754,-0.0000003847
10.9574564401,-0.0001939900,2.8556947638,0.0000521645
10.9535020160,-0.0002135745,2.8535505551,0.0000989602
10.9492269081,-0.0002041492,2.8511445052,0.0000603619
