Alignment Data
x,y,z,zd
11.1128638018,0.0008350203,1.8987348757,-0.0000020815
11.1090750718,0.0008155904,1.8962765079,0.0000025711
11.1052421881,0.0008355610,1.8937957188,0.0000103896
11.1013405453,0.0008134272,1.8912781345,0.0000228454
11.0969968046,0.0008280671,1.8884647687,0.0000223902
11.0930544884,0.0008131953,1.8859134835,0.0000205949
11.0891411819,0.0008386511,1.8833790825,0.0000136620
11.0852518646,0.0008121136,1.8808602925,0.0000036359
11.0809601542,0.0008395008,1.8780938206,0.0000017724
11.0770542993,0.0008072078,1.8755888089,0.0000094335
11.0731412607,0.0008400415,1.8730706197,0.0000053098
11.0692633753,0.0008126929,1.8705732220,-0.0000037858
11.0649978516,0.0008333201,1.8678436357,0.0000000096
11.0610747683,0.0008076712,1.8653327392,-0.0000003142
11.0570742330,0.0008287233,1.8627813740,0.0000051334
11.0530629610,0.0008134653,1.8602176451,0.0000017167
